Parent Node ID,Node ID,Node Title,Node Resources,Hierarachy Node Resources,Grades,Keyword,Node Lineage
8285,8312,Applications,10,10," 6,7,8,9,10,11,12 ",sampling bias|Khan Academy: Systems Of Equations Word Problems: Overtaking Word Problem|industry|election sampling|election math|math election recall|Buzzle.com: ScienceStruck: Applications of Dependent and Independent Variables|real world application|real world math|pbs|absolute value|math application|elections|PBS|recall voting|controlled variable|word problems|quality control in industry|solving word problems|Systems of equations word problems|specific range|interval|Khan Academy|California recall 2003|rates|dependence relation|extraneous variable|sampling bias|Khan Academy: Systems Of Equations Word Problems: Overtaking Word Problem|industry|election sampling|election math|math election recall|Buzzle.com: ScienceStruck: Applications of Dependent and Independent Variables|real world application|real world math|pbs|absolute value|math application|elections|PBS|recall voting|controlled variable|word problems|quality control in industry|solving word problems|Systems of equations word problems|specific range|interval|Khan Academy|California recall 2003|rates|dependence relation|extraneous variable,TOP > Mathematics > Geometry > Transformational Geometry > Applications > 
21461,21743,Composition of Transformation,12,12," 9,10,11,12 ",Alabama Learning Exchange|ALEX|mathematics|translation|isometry|rigid transformation|transformation formulas|SMART Notebook lesson|Transformations|notation of transformations|transformation|renaming a composition|transformation composition|Compositions of Transformations|CK12|CK-12 Foundation|CK 12|CK-12|MathBits Notebook: Compositions of Transformations|SMART: Transformations|Regents Prep|reflection|Oswego City School District|rotation|transformations|NUMB3RS: A Group of Symmetries|Isometries|compostion of transformations|symmetry|ThinkCentral|geometry|HRW|image|Khan Academy: Sequences of Transformations|Texas Instruments|coordinate plane|transformational geometry|order of transformations|carousel activity and transformational geometry|composition of transformation|Alabama Learning Exchange|ALEX|mathematics|translation|isometry|rigid transformation|transformation formulas|SMART Notebook lesson|Transformations|notation of transformations|transformation|renaming a composition|transformation composition|Compositions of Transformations|CK12|CK-12 Foundation|CK 12|CK-12|MathBits Notebook: Compositions of Transformations|SMART: Transformations|Regents Prep|reflection|Oswego City School District|rotation|transformations|NUMB3RS: A Group of Symmetries|Isometries|compostion of transformations|symmetry|ThinkCentral|geometry|HRW|image|Khan Academy: Sequences of Transformations|Texas Instruments|coordinate plane|transformational geometry|order of transformations|carousel activity and transformational geometry|composition of transformation,TOP > Mathematics > Geometry > Transformational Geometry > Composition of Transformation > 
8582,8609,Dilation,38,39," 8,9,10,11,12 ",transformations|Mangahigh|binomial|algebra|dilate|trinomial|translation|functions|dilation|Prodigi|Virtual Nerd: What is a Dilation?,TOP > Mathematics > Geometry > Transformational Geometry > Dilation > 
21748,21764,Enlargement,  -    ,  -    ,   , ,TOP > Mathematics > Geometry > Transformational Geometry > Dilation > Enlargement > 
21748,21765,Reduction,1,1," 8,9 ",reduction|scaling down|Khan Academy: Dilating Shapes: Shrinking|dilation,TOP > Mathematics > Geometry > Transformational Geometry > Dilation > Reduction > 
8287,8376,Mapping,2,4," 9,10,11,12 ","LearnZillion: Identify Functions Given Sets, Mappings, and Real World Scenarios|sets|algebra|relations|relation|mapping functions|Exploring the Unit Circle|TI|Texas Instruments|function mapping|mapping|unit circle",TOP > Mathematics > Geometry > Transformational Geometry > Mapping > 
21747,21762,Image,2,2," 7,8,9,10,11,12 ",PBS|hidden object|read map|translation|isometry|map skill|new figure|Virtual Nerd: What Is an Image?|reflection|PBS Kids|rotation|location|distance|image|dilation|transformation,TOP > Mathematics > Geometry > Transformational Geometry > Mapping > Image > 
21747,21763,Pre-Image,  -    ,  -    ,   , ,TOP > Mathematics > Geometry > Transformational Geometry > Mapping > Pre-Image > 
8582,8604,Reflection,51,51," 9,10,11,12 ",Transformations/Reflections|equations|Sophia|reflected points|reflection matrix|point-plane distance|linear transformation|Draw Reflections|domain|SOPHIA Learning|chiral|transformation|congruence and similarity|transformation matrix|mirror images|reflection|reflection in the coordinate plane|position of reflected point|Khan Academy Math|transformations|diagonal matrix|Khan Academy|Identify Reflections|ThinkCentral|Math by Design|identity matrix|scaling matrix|HRW|amphichiral|coordinate plane|functions|Sophia mathematics|function reflection|vector transformation|Math by Design: Transformations/Reflections [PDF]|reflect a function|negative function|Transformations/Reflections|equations|Sophia|reflected points|reflection matrix|point-plane distance|linear transformation|Draw Reflections|domain|SOPHIA Learning|chiral|transformation|congruence and similarity|transformation matrix|mirror images|reflection|reflection in the coordinate plane|position of reflected point|Khan Academy Math|transformations|diagonal matrix|Khan Academy|Identify Reflections|ThinkCentral|Math by Design|identity matrix|scaling matrix|HRW|amphichiral|coordinate plane|functions|Sophia mathematics|function reflection|vector transformation|Math by Design: Transformations/Reflections [PDF]|reflect a function|negative function,TOP > Mathematics > Geometry > Transformational Geometry > Reflection > 
8582,8606,Rotation,60,63," 9,10,11,12 ",Rotations in the Coordinate Plane|coordinate geometry|HRW-Homework Help-Geometry: Identify and Draw Rotations|TI|rotations|rotation|transformations|Draw Rotations|Khan Academy|Identify Rotations|ThinkCentral|line segment|SAS Curriculum Pathways|Texas Instruments: Rotations in the Plane - Cabri Jr: Interactive|Texas Instruments: Rotations in the Plane|HRW|Texas Instruments|coordinate plane|angle of rotation|transformation rule|transformational geometry|Curriculum Pathways�: Graphing Rotations|Linear transformation examples|Rotations in the Plane with Cabri Jr.|Rotations in the Coordinate Plane|coordinate geometry|HRW-Homework Help-Geometry: Identify and Draw Rotations|TI|rotations|rotation|transformations|Draw Rotations|Khan Academy|Identify Rotations|ThinkCentral|line segment|SAS Curriculum Pathways|Texas Instruments: Rotations in the Plane - Cabri Jr: Interactive|Texas Instruments: Rotations in the Plane|HRW|Texas Instruments|coordinate plane|angle of rotation|transformation rule|transformational geometry|Curriculum Pathways�: Graphing Rotations|Linear transformation examples|Rotations in the Plane with Cabri Jr.,TOP > Mathematics > Geometry > Transformational Geometry > Rotation > 
21745,21761,Angle of Rotation,3,3," 9,10 ",rotation|CK12|CK-12 Foundation|CK 12|degree of an angle|CK-12|angle|rotational symmetry|angle of rotation|transformational geometry|axis of rotation|rotation symmetry,TOP > Mathematics > Geometry > Transformational Geometry > Rotation > Angle of Rotation > 
8861,8870,Symmetry,32,89," 3,4,5 ",symmetry|Teaching Channel,TOP > Mathematics > Geometry > Transformational Geometry > Symmetry > 
21744,21758,Axis of Symmetry,7,7," 9,10,11,12 ",lesson|point|quadratic function|homework|line|axis|ovals of cassini|algebra|axis of rotational symmetry|ellipse equations|axis of symmetry|Virtual Nerd: How Do You Find the Axis of Symmetry for a Quadratic Function?|Virtual Nerd: What is the Axis of Symmetry of a Quadratic Function?|Creative Commons|axis symmetry|symmetric|CK-12|mirror|line of symmetry|quadratic equation|center|rotate|reflection|rotation|symmetry|cartesian ovals|axes|Purplemath|axes of rotational symmetry|vertex|CC BY-NC-SA 3.0|Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported|parabola|Braingenie|Braingenie: Finding The Axis Of Symmetry|lesson|point|quadratic function|homework|line|axis|ovals of cassini|algebra|axis of rotational symmetry|ellipse equations|axis of symmetry|Virtual Nerd: How Do You Find the Axis of Symmetry for a Quadratic Function?|Virtual Nerd: What is the Axis of Symmetry of a Quadratic Function?|Creative Commons|axis symmetry|symmetric|CK-12|mirror|line of symmetry|quadratic equation|center|rotate|reflection|rotation|symmetry|cartesian ovals|axes|Purplemath|axes of rotational symmetry|vertex|CC BY-NC-SA 3.0|Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported|parabola|Braingenie|Braingenie: Finding The Axis Of Symmetry,TOP > Mathematics > Geometry > Transformational Geometry > Symmetry > Axis of Symmetry > 
21744,21756,Center of Rotation Symmetry,  -    ,  -    ,   , ,TOP > Mathematics > Geometry > Transformational Geometry > Symmetry > Center of Rotation Symmetry > 
21744,21752,Center of Symmetry,  -    ,  -    ,   , ,TOP > Mathematics > Geometry > Transformational Geometry > Symmetry > Center of Symmetry > 
8582,8608,Line of Symmetry,19,19," 7,8 ",lines of symmetry|symmetry|Sophia|SOPHIA Learning|draw lines of symmetry|symmetrical|lines of symmetry|symmetry|Sophia|SOPHIA Learning|draw lines of symmetry|symmetrical,TOP > Mathematics > Geometry > Transformational Geometry > Symmetry > Line of Symmetry > 
21744,21755,Line Symmetry,11,11," 5,6,7,8 ",challenging problems with line symmetry|InterMath: Line Symmetry|Sophia|line symmetry|math games|SOPHIA Learning|shape symmetry|Creative Commons|geomerty|line symmetry and quiz|CK12|Braingenie: Determining Whether Various Shapes Have Lines Of Symmetry|CK-12|mirror|elementary math|line of symmetry|reflection|symmetrical|CK12: Elem. Math: Identify and Count the Lines of Symmetry in Various Shapes|lines of symmetry|mirror symmetry|symmetry|exercises with line symmetry|real world example of line symmety|geometry|Braingenie: Line of Symmetry|Sophia mathematics|transformational geometry|games|reflective symmetry|CC BY-NC-SA 3.0|Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported|CK12: Elem. Math: Overview of Reflective Symmetry|Braingenie|challenging problems with line symmetry|InterMath: Line Symmetry|Sophia|line symmetry|math games|SOPHIA Learning|shape symmetry|Creative Commons|geomerty|line symmetry and quiz|CK12|Braingenie: Determining Whether Various Shapes Have Lines Of Symmetry|CK-12|mirror|elementary math|line of symmetry|reflection|symmetrical|CK12: Elem. Math: Identify and Count the Lines of Symmetry in Various Shapes|lines of symmetry|mirror symmetry|symmetry|exercises with line symmetry|real world example of line symmety|geometry|Braingenie: Line of Symmetry|Sophia mathematics|transformational geometry|games|reflective symmetry|CC BY-NC-SA 3.0|Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported|CK12: Elem. Math: Overview of Reflective Symmetry|Braingenie,TOP > Mathematics > Geometry > Transformational Geometry > Symmetry > Line Symmetry > 
21744,21757,n-Fold Rotation Symmetry,1,1," 8,9,10,11,12 ",n-fold rotation|lattice|center of rotation|floating|n fold rotation|n-fold rotation|lattice|center of rotation|floating|n fold rotation,TOP > Mathematics > Geometry > Transformational Geometry > Symmetry > n-Fold Rotation Symmetry > 
21744,21759,Order of Rotation Symmetry,  -    ,  -    ,   , ,TOP > Mathematics > Geometry > Transformational Geometry > Symmetry > Order of Rotation Symmetry > 
21744,21760,Plane of Symmetry,4,4," 6,7,8,9,10,11,12 ",Mangahigh|Shapes|organic chemistry|reflections|Prodigi|plane of symmetry|molecules|glide reflections|Planes of symmetry|planar|CK12|CK-12 Foundation|CK 12|CK-12|planar isometries|Wikipedia|plane|scalar|rotations|symmetrical|Two-Dimensional Vectors|rotation|symmetry|Geometry|geometry|Symmetry|2 dimensional|3 dimensional,TOP > Mathematics > Geometry > Transformational Geometry > Symmetry > Plane of Symmetry > 
21744,21754,Reflection Symmetry,5,5," 6,7,8,9,10,11,12 ",reflection symmetry|SMART: Reflection Symmetry|reflectional symmetry|Sophia|Crickweb|Crick Primary School|SMART Notebook lesson|SOPHIA Learning|line of reflection|Creative Commons|reflection symmetry and quiz|CK-12|mirror|line of symmetry|Braingenie: Reflective Symmetry: Overview|horizontal|vertical line|reflection|symmetry|geometry|Sophia mathematics|transformational geometry|mira|reflective symmetry|CC BY-NC-SA 3.0|Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported|Braingenie,TOP > Mathematics > Geometry > Transformational Geometry > Symmetry > Reflection Symmetry > 
21744,21751,Rotation Symmetry,10,10," 6,7,8,9,10,11,12 ",rigid motion|lesson|point|homework|line|isometries|regular polygons|axis|Annenberg Learner|rotation symmetry|Sphereflakes|Rotation Symmetry|Reflection|rotational order|algebra|axis of symmetry|rotational symmetry|center of rotation|Annenberg Media|angle of rotation|Rotations|symmetric|Annenberg Foundation|CK12|CK-12 Foundation|CK 12|interactive math|CK-12|mirror|fixed point|Mathspad:  Rotational Symmetry|line of symmetry|rotational symmetry order|rotate|center|reflection|rotation|Khan Academy|symmetry|Purplemath|transformational geometry|spheres,TOP > Mathematics > Geometry > Transformational Geometry > Symmetry > Rotation Symmetry > 
21461,63191,Transformational Matrices,8,8," 9,10,11,12 ",matrix transformation|matrices|TI|reflection matrix|Mathplanet: Transformation Using Matrices|nullspace|matrix|Rowspace and Left Nullspace|Khan Academy: Transform Polygons Using Matrices|Khan Academy: Matrices as Transformations|vertex matrix|Khan Academy: Transpose Of A Matrix: Rowspace And Left Nullspace|transformation matrix|transformation of vectors|transformation matrix to rotate|rotational transformation matrix|Explore Transformations with Matrices|transpose of a matrix|Transpose of a matrix|Khan Academy|represent matrix on plane|transformations of matrices|Texas Instruments|Khan Academy: Precalculus: Visual Representation of Transformation from Matrix|transformational matrices,TOP > Mathematics > Geometry > Transformational Geometry > Transformational Matrices > 
21461,21746,Translation,43,43," 9,10,11,12 ","Translations in the Coordinate Plane Geometry|Glencoe|matrix|SMART Notebook lesson|Curriculum Pathways�: Graphing Translations|translate|glide reflection|geometric translation|glide|translating|coordinate geometry|CK12|CK-12 Foundation|CK 12|CK-12|translating figures|glencoe404|fixed point|line refleections|coordinate grid|reflection|SMART: Translation|rotation|Traveling Shapes - Motion Geometry|translating points|LearnZillion: Describe Translations Using Coordinates|line segment|Virtual Nerd: How Do You Use a Graph to Translate a Figure Horizontally?|Motion Geometry|Texas Instruments|coordinate plane|Virtual Nerd: How Do You Use a Graph to Translate a Figure Diagonally?|orientation|Virtual Nerd: How Do You Use Coordinates to Translate a Figure Horizontally?|CC BY-NC-SA 3.0|Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported|coordinate pairs|Braingenie|Math Games|reflections|translation|Math Games: Identify Reflections, Rotations and Translations|translation activity|Translations: graph the image|translation exercises|Draw Translations|translation problems|Math Games: Translations: Find the Coordinates|parallel|California Geometry released state test questions|ordered pair|SOPHIA Learning|math skills|Braingenie: Determining The Correct Graph Given The Translation|preimage|Creative Commons|transformation|vector|ordered pairs|translational symmetry|translations|TRNSFRM APP|rotations|Planet Nutshell|translations and functions|Khan Academy Math|transformations|SAS Curriculum Pathways|Identify Translations|transformational geometry|translations quiz|secant lines|mathematics|rigid transformation|slide|amplitude|transformation rule|Braingenie: Translating Points In A Plane: Overview|sinusoids|parallel translations|shape attributes|Translations in the Coordinate Plane|Planet Nutshell: Translation|Relative Coordinates|Interactivate: Translations, Reflections, and Rotations|Khan Academy|ThinkCentral|coordinate notation|Sophia mathematics|non-parallel translations|tangent lines|Khan Academy: Determine Translations|Using TRNSFRM APP|Sophia|vertical shifts|TI|intercepted arcs|isometry|slides|Khan Academy: Translate Shapes|CK-12 Foundation: Geometry: Geometric Translations|Texas Instruments: Translations in the Plane|Khan Academy: Perform Translations|trigonometric functions|center of rotation|geometry theorem proof|Transformations|XahLee: Some Theorems on Rotation and Translation|Trigonometric Functions|geometric translations|non parallel translations|REAL LIFE REAL WORLD Activity: Archeologist Frieze Patterns|Ck-12:  Geometric translations:  Transformations of a house|geometry and translation|Braingenie: Translating Graphs: Overview|symmetry|geometry and transformation|geometry|graphing translations|HRW|functions|Virtual Nerd: How Do You Use Matrices to Translate a Figure?|Translations in the Coordinate Plane Geometry|Glencoe|matrix|SMART Notebook lesson|Curriculum Pathways�: Graphing Translations|translate|glide reflection|geometric translation|glide|translating|coordinate geometry|CK12|CK-12 Foundation|CK 12|CK-12|translating figures|glencoe404|fixed point|line refleections|coordinate grid|reflection|SMART: Translation|rotation|Traveling Shapes - Motion Geometry|translating points|LearnZillion: Describe Translations Using Coordinates|line segment|Virtual Nerd: How Do You Use a Graph to Translate a Figure Horizontally?|Motion Geometry|Texas Instruments|coordinate plane|Virtual Nerd: How Do You Use a Graph to Translate a Figure Diagonally?|orientation|Virtual Nerd: How Do You Use Coordinates to Translate a Figure Horizontally?|CC BY-NC-SA 3.0|Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported|coordinate pairs|Braingenie|Math Games|reflections|translation|Math Games: Identify Reflections, Rotations and Translations|translation activity|Translations: graph the image|translation exercises|Draw Translations|translation problems|Math Games: Translations: Find the Coordinates|parallel|California Geometry released state test questions|ordered pair|SOPHIA Learning|math skills|Braingenie: Determining The Correct Graph Given The Translation|preimage|Creative Commons|transformation|vector|ordered pairs|translational symmetry|translations|TRNSFRM APP|rotations|Planet Nutshell|translations and functions|Khan Academy Math|transformations|SAS Curriculum Pathways|Identify Translations|transformational geometry|translations quiz|secant lines|mathematics|rigid transformation|slide|amplitude|transformation rule|Braingenie: Translating Points In A Plane: Overview|sinusoids|parallel translations|shape attributes|Translations in the Coordinate Plane|Planet Nutshell: Translation|Relative Coordinates|Interactivate: Translations, Reflections, and Rotations|Khan Academy|ThinkCentral|coordinate notation|Sophia mathematics|non-parallel translations|tangent lines|Khan Academy: Determine Translations|Using TRNSFRM APP|Sophia|vertical shifts|TI|intercepted arcs|isometry|slides|Khan Academy: Translate Shapes|CK-12 Foundation: Geometry: Geometric Translations|Texas Instruments: Translations in the Plane|Khan Academy: Perform Translations|trigonometric functions|center of rotation|geometry theorem proof|Transformations|XahLee: Some Theorems on Rotation and Translation|Trigonometric Functions|geometric translations|non parallel translations|REAL LIFE REAL WORLD Activity: Archeologist Frieze Patterns|Ck-12:  Geometric translations:  Transformations of a house|geometry and translation|Braingenie: Translating Graphs: Overview|symmetry|geometry and transformation|geometry|graphing translations|HRW|functions|Virtual Nerd: How Do You Use Matrices to Translate a Figure?",TOP > Mathematics > Geometry > Transformational Geometry > Translation > 
