Identifier,Relevance,FullStatement,URI
012472ac-bc4c-11e8-8082-0242ac120003,128,Apply the principle of transitivity for filling volume by comparing two filling volumes A and C by comparing them both to filling volume B,http://frameworks.act.org/uri/012472ac-bc4c-11e8-8082-0242ac120003
02f09bd8-bc4c-11e8-a3b2-0242ac120003,128,Understand that sampling bias refers to a sample that is collected in a way that does not represent specific individuals or groups equally,http://frameworks.act.org/uri/02f09bd8-bc4c-11e8-a3b2-0242ac120003
02fdc9e8-bc4c-11e8-8c60-0242ac120003,128,Understand that the intersection of two events is the event that occurs if both events occur on a single performance of the experiment,http://frameworks.act.org/uri/02fdc9e8-bc4c-11e8-8c60-0242ac120003
024871f6-bc4c-11e8-9f56-0242ac120003,128,Evaluate the reasonableness of estimated answers based on the simplification and proximity principles and the context of the situation,http://frameworks.act.org/uri/024871f6-bc4c-11e8-9f56-0242ac120003
02195a74-bc4c-11e8-ab37-0242ac120003,128,"Interpret 3-digit numbers as simultaneously made up of a collection of 100s, 10s, and 1s and a sequence of hundreds, decades, and ones",http://frameworks.act.org/uri/02195a74-bc4c-11e8-ab37-0242ac120003
01941e18-bc4c-11e8-8e01-0242ac120003,127,Show how the perimeter formulas for a rectangle P = 2*(l + w) and P = l + w + l + w and P = 2*l + 2*w are equal to each other,http://frameworks.act.org/uri/01941e18-bc4c-11e8-8e01-0242ac120003
01ecef7a-bc4c-11e8-868c-0242ac120003,127,"Investigate and describe the equipartitioning of whole-number intervals on a number line for denominators 2, 3, 4, 5, 6, 8, 10, 12, and 100",http://frameworks.act.org/uri/01ecef7a-bc4c-11e8-868c-0242ac120003
012f5ec4-bc4c-11e8-9718-0242ac120003,127,Understand that two measures with the same number of cubic units but different sized cubic units will result in different packing volumes,http://frameworks.act.org/uri/012f5ec4-bc4c-11e8-9718-0242ac120003
0167cf84-bc4c-11e8-ac2e-0242ac120003,126,Solve area problems about the area of special quadrilaterals by decomposing into rectangles and/or triangles and using known area formulas,http://frameworks.act.org/uri/0167cf84-bc4c-11e8-ac2e-0242ac120003
01981644-bc4c-11e8-964e-0242ac120003,126,"Prove that when a transversal crosses parallel lines, alternate interior angles are congruent and corresponding angles are congruent",http://frameworks.act.org/uri/01981644-bc4c-11e8-964e-0242ac120003
017d2ba4-bc4c-11e8-8e2e-0242ac120003,125,"Using trial and error, transform (e.g., rotate and flip) an individual shape to evaluate configurations of it as it fits into a picture",http://frameworks.act.org/uri/017d2ba4-bc4c-11e8-8e2e-0242ac120003
0220baee-bc4c-11e8-b9f3-0242ac120003,125,"Applying place-value knowledge to change a whole number to its nearest specified place (e.g., to the nearest thousand, hundred, or ten)",http://frameworks.act.org/uri/0220baee-bc4c-11e8-b9f3-0242ac120003
0140b2d2-bc4c-11e8-9342-0242ac120003,125,"Identify aspects of parallel lines or lines segments that change and stay the same when rotating, reflecting, or sliding a geometric figure",http://frameworks.act.org/uri/0140b2d2-bc4c-11e8-9342-0242ac120003
015f665a-bc4c-11e8-8d40-0242ac120003,125,"(MISCONCEPTION) Inaccurate placement of area units. Little or no ability to organize, coordinate, and structure two-dimensional space",http://frameworks.act.org/uri/015f665a-bc4c-11e8-8d40-0242ac120003
0169a2dc-bc4c-11e8-8212-0242ac120003,125,(MISCONCEPTION) Students assume that one arm of an angle must be horizontal and the direction of the opening is always counterclockwise,http://frameworks.act.org/uri/0169a2dc-bc4c-11e8-8212-0242ac120003
014aed2e-bc4c-11e8-be7a-0242ac120003,125,"Describe the relative positions of objects and shapes using positional words (e.g., above, behind, next to, under, on top of)",http://frameworks.act.org/uri/014aed2e-bc4c-11e8-be7a-0242ac120003
01407196-bc4c-11e8-bea1-0242ac120003,124,"Identify aspects of lines and length of line segments that change and stay the same when rotating, reflecting, or sliding a geometric figure",http://frameworks.act.org/uri/01407196-bc4c-11e8-bea1-0242ac120003
02821690-bc4c-11e8-8c3f-0242ac120003,124,"In a linear equation graphed on a coordinate plane, relate slopes and intercepts to their roles in the equation and verbal description",http://frameworks.act.org/uri/02821690-bc4c-11e8-8c3f-0242ac120003
02ecf316-bc4c-11e8-a8b8-0242ac120003,124,Understand that confidence intervals refer to a range of responses in which the parameter is likely to fall to a certain probability,http://frameworks.act.org/uri/02ecf316-bc4c-11e8-a8b8-0242ac120003
012ccfec-bc4c-11e8-a2bd-0242ac120003,124,Apply the principle of transitivity for packing volume by comparing two packing volumes A and C by comparing them both to packing volume B,http://frameworks.act.org/uri/012ccfec-bc4c-11e8-a2bd-0242ac120003
01bcae6e-bc4c-11e8-a03e-0242ac120003,124,Understand that the measure of a length in smaller units should be larger numerically than the same length measured in a larger unit,http://frameworks.act.org/uri/01bcae6e-bc4c-11e8-a03e-0242ac120003
01813514-bc4c-11e8-933b-0242ac120003,124,Understand that a positive x-coordinate in an ordered pair refers to the number of spaces to the right of the origin on a coordinate plane,http://frameworks.act.org/uri/01813514-bc4c-11e8-933b-0242ac120003
01e64e18-bc4c-11e8-bbaa-0242ac120003,123,Compare and write a numerical sentence that describes the relationship between two fractions with different numerators and denominators,http://frameworks.act.org/uri/01e64e18-bc4c-11e8-bbaa-0242ac120003
02a8051c-bc4c-11e8-89c8-0242ac120003,123,"Understand that when parentheses are part of a string of operations, the operation(s) within the parentheses are to be done first",http://frameworks.act.org/uri/02a8051c-bc4c-11e8-89c8-0242ac120003
013293aa-bc4c-11e8-8b4a-0242ac120003,123,(MISCONCEPTION) Incorrectly decompose a solid into parts because of poor understanding of the geometric structure of the figure,http://frameworks.act.org/uri/013293aa-bc4c-11e8-8b4a-0242ac120003
01823590-bc4c-11e8-916b-0242ac120003,123,Understand that a negative x-coordinate in an ordered pair refers to the number of spaces to the left of the origin an coordinate plane,http://frameworks.act.org/uri/01823590-bc4c-11e8-916b-0242ac120003
025e66e6-bc4c-11e8-b40f-0242ac120003,123,"Solve, evaluate, and encode equations with an operations-equals-answer structure, and apply an operational definition of the equal sign",http://frameworks.act.org/uri/025e66e6-bc4c-11e8-b40f-0242ac120003
0132343c-bc4c-11e8-a7fc-0242ac120003,123,Describe the relationship between the dimensions of base area (B) and height and the formula V = B*h for calculating packing volume,http://frameworks.act.org/uri/0132343c-bc4c-11e8-a7fc-0242ac120003
021757ba-bc4c-11e8-ae14-0242ac120003,122,"Flexibly interpret verbal expressions of two-digit numerals as both a decade and ones quantity, and as a collection of tens and ones",http://frameworks.act.org/uri/021757ba-bc4c-11e8-ae14-0242ac120003
01ecae66-bc4c-11e8-9aae-0242ac120003,122,(MISCONCEPTION) Students name the fraction with the indicated part as the numerator and the un-indicated part as the denominator,http://frameworks.act.org/uri/01ecae66-bc4c-11e8-9aae-0242ac120003
01f483a2-bc4c-11e8-bfe6-0242ac120003,122,(MISCONCEPTION) Students name the fraction with the indicated part as the numerator and the un-indicated part as the denominator,http://frameworks.act.org/uri/01f483a2-bc4c-11e8-bfe6-0242ac120003
01b8e3e2-bc4c-11e8-b584-0242ac120003,122,"(MISCONCEPTION) Students have insufficient understanding of the meaning of the numbers; for example, they report 5:04 for 5:20",http://frameworks.act.org/uri/01b8e3e2-bc4c-11e8-b584-0242ac120003
01b98bee-bc4c-11e8-b8d0-0242ac120003,122,"(MISCONCEPTION) Students have insufficient understanding of the meaning of the numbers; for example, they report 5:04 for 5:20",http://frameworks.act.org/uri/01b98bee-bc4c-11e8-b8d0-0242ac120003
0136a044-bc4c-11e8-b746-0242ac120003,122,Calculate the surface area of a right rectangular prism represented by a net by reasoning about the areas of its bases and faces,http://frameworks.act.org/uri/0136a044-bc4c-11e8-b746-0242ac120003
01d7c17c-bc4c-11e8-9fee-0242ac120003,121,"Understand that the word ""and"" is used when reading decimal numbers to distinguish between the whole and fractional parts of the number",http://frameworks.act.org/uri/01d7c17c-bc4c-11e8-9fee-0242ac120003
02642d7e-bc4c-11e8-a690-0242ac120003,121,(MISCONCEPTION) Students count the difference between whole hours and then add the number of minutes from beginning and end times,http://frameworks.act.org/uri/02642d7e-bc4c-11e8-a690-0242ac120003
029db9f4-bc4c-11e8-9d7b-0242ac120003,121,(STRATEGY) Multiply by breaking up the counting sequence into equal-sized groups and counting until the number of groups is satisfied,http://frameworks.act.org/uri/029db9f4-bc4c-11e8-9d7b-0242ac120003
02651cca-bc4c-11e8-802b-0242ac120003,121,(MISCONCEPTION) Students count the difference between whole hours and then add the number of minutes from beginning and end times,http://frameworks.act.org/uri/02651cca-bc4c-11e8-802b-0242ac120003
014170dc-bc4c-11e8-b422-0242ac120003,121,"Describe the rotation of shapes and lines, as they form angles, circles, perpendicular lines, parallel lines, and line segments",http://frameworks.act.org/uri/014170dc-bc4c-11e8-b422-0242ac120003
02997e84-bc4c-11e8-b7c3-0242ac120003,121,(STRATEGY) Multiply by breaking up the counting sequence into equal-sized groups and counting until the number of groups is satisfied,http://frameworks.act.org/uri/02997e84-bc4c-11e8-b7c3-0242ac120003
0232524a-bc4c-11e8-bd1c-0242ac120003,121,Relate written procedures for subtracting two-digit and multiples of 10 within 100 to physical or visual representations of the problem,http://frameworks.act.org/uri/0232524a-bc4c-11e8-bd1c-0242ac120003
014e2764-bc4c-11e8-a4b9-0242ac120003,120,"Classify a quadrilateral according to the number of sides, length of sides, relationships of sides, and the presence of right angles",http://frameworks.act.org/uri/014e2764-bc4c-11e8-a4b9-0242ac120003
01c00834-bc4c-11e8-985a-0242ac120003,120,"Verbally compare 2 quantities up to 10 and use the ordinal positions of first, second, and third to identify and order objects",http://frameworks.act.org/uri/01c00834-bc4c-11e8-985a-0242ac120003
0174b6d6-bc4c-11e8-9abc-0242ac120003,120,"Solve multistep problems involving angle measure using knowledge of adjacent, complementary, supplementary, and/or vertical angles",http://frameworks.act.org/uri/0174b6d6-bc4c-11e8-9abc-0242ac120003
0217187c-bc4c-11e8-a5c1-0242ac120003,120,"Flexibly move between representing two-digit quantities as a sequence of tens and ones, and as a collection of tens and ones",http://frameworks.act.org/uri/0217187c-bc4c-11e8-a5c1-0242ac120003
023b58ae-bc4c-11e8-9ef4-0242ac120003,119,"Solve comparison problems within 20 where the greater amount is unknown and the problem uses the word ""fewer"" or ""less""",http://frameworks.act.org/uri/023b58ae-bc4c-11e8-9ef4-0242ac120003
02e7e4ca-bc4c-11e8-8bea-0242ac120003,119,"Create and understand dot plots, histograms, box-and-whisker plots, and stem-and-leaf plots, and use them to solve problems",http://frameworks.act.org/uri/02e7e4ca-bc4c-11e8-8bea-0242ac120003
02443ac8-bc4c-11e8-b0cf-0242ac120003,119,"Compose numbers equal to or less than to 20 by combining number pairs, and represent the pairs with drawings or equations",http://frameworks.act.org/uri/02443ac8-bc4c-11e8-b0cf-0242ac120003
017496f6-bc4c-11e8-887a-0242ac120003,119,"Solve two-step problems involving angle measure using knowledge of adjacent, complementary, supplementary, and/or vertical angles",http://frameworks.act.org/uri/017496f6-bc4c-11e8-887a-0242ac120003
0217385c-bc4c-11e8-9fb8-0242ac120003,119,"Write and flexibly interpret two-digit numerals as a mark composed of a decade number and ones, and composed of tens and ones",http://frameworks.act.org/uri/0217385c-bc4c-11e8-9fb8-0242ac120003
017e0b3c-bc4c-11e8-afce-0242ac120003,118,"Intentionally transform (e.g., rotating and flipping) an individual shape to select and place it as it fits into a picture",http://frameworks.act.org/uri/017e0b3c-bc4c-11e8-afce-0242ac120003
02582100-bc4c-11e8-a795-0242ac120003,118,Solve linear programming problems by finding maximum and minimum values of a function over a region defined by linear inequalities,http://frameworks.act.org/uri/02582100-bc4c-11e8-a795-0242ac120003
0220fd10-bc4c-11e8-a643-0242ac120003,118,"Understand why rounding numbers to a specific place value is useful and apply the procedure to round whole numbers up to 1,000",http://frameworks.act.org/uri/0220fd10-bc4c-11e8-a643-0242ac120003
012b6026-bc4c-11e8-b485-0242ac120003,118,"Understand that packing volume is the amount of three-dimensional space occupied by a solid figure, as measured in cubic units",http://frameworks.act.org/uri/012b6026-bc4c-11e8-b485-0242ac120003
028bc8c0-bc4c-11e8-a4dc-0242ac120003,118,Determine the multiplicative relationship between the size of a collection and the size of a group within the collection,http://frameworks.act.org/uri/028bc8c0-bc4c-11e8-a4dc-0242ac120003
